id,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end
648,wie,wie,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
649,sehen,sehen,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
650,meine,mein,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
651,Termine,Termin,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
652,am,an,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
653,dreizehnten,dreizehnter,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
654,Dezember,Dezember,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
655,aus,aus,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
656,Am,an,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
657,dreizehnten,dreizehnter,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
658,Dezember,Dezember,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
659,hast,haben,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
660,du,du,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
661,keinen,kein,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
662,Eintrag,Eintrag,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
663,Alexa,Alexa,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
664,bitte,bitte,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
665,erstelle,erstelle,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
666,mir,mir,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
667,einen,ein,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
668,Eintrag,Eintrag,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
669,um,um,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
670,neun,neun,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
671,Uhr,Uhr,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
672,am,an,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
673,dreizehnten,dreizehnter,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
674,Dezember,Dezember,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
675,Klar,Klar,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
676,und,und,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
677,wie,wie,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
678,soll,sollen,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
679,der,der,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
680,Termin,Termin,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
681,heißen,heißen,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
682,Lerngruppe,Lerngruppe,S,7,9,no,Dummy_participant_2,Quiz,83.232353,85.123232
683,mit,mit,S,7,9,no,Dummy_participant_2,Quiz,83.232353,85.123232
684,Peter,Peter,S,7,9,no,Dummy_participant_2,Quiz,83.232353,85.123232
685,Alles,Alles,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
686,klar,klar,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
687,dein,der,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
688,Termin,Termin,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
689,am,an,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
690,dreizehnten,dreizehnter,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
691,Dezember,Dezember,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
692,um,um,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
693,neun,neun,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
694,Uhr,Uhr,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
695,namens,namens,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
696,Lerngruppe,Lerngruppe,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
697,mit,mit,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
698,Peter,Peter,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
699,ist,sein,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
700,eingetragen,eintragen,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
701,Hallo,Hallo,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324
702,wie,wie,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324
703,sieht,sehen,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324
704,mein,mein,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324
705,Kalender,Kalender,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324
706,am,an,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324
707,zwölften,zwölf,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324
708,zwölften,zwölf,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324
709,aus,aus,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324
710,Die,der,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
711,Termine,Termin,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
712,am,an,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
713,Montag,Montag,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
714,den,der,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
715,zwölften,zwölf,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
716,Dezember,Dezember,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
717,sehen,sehen,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
718,wie,wie,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
719,folgt,folgen,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
720,aus,aus,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745
721,Und,und,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
722,wie,wie,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
723,sehen,sehen,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
724,meine,mein,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
725,Termine,Termin,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
726,am,an,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
727,dreizehnten,dreizehnter,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
728,zwölften,zwölf,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
729,aus,aus,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
730,Alexa,Alexa,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
731,wie,wie,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
732,sehen,sehen,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
733,meine,mein,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
734,Termine,Termin,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
735,am,an,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
736,dreizehnten,dreizehnter,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
737,Dezember,Dezember,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
738,aus,aus,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438
739,Tut,Tut,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473
740,mir,mir,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473
741,leid,leid,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473
742,das,der,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473
743,habe,haben,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473
744,ich,ich,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473
745,nicht,nicht,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473
746,verstanden,verstehen,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473
747,Alexa,Alexa,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
748,wie,wie,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
749,sehen,sehen,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
750,meine,mein,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
751,Termine,Termin,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
752,am,an,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
753,dreizehnten,dreizehnter,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
754,Dezember,Dezember,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
755,aus,aus,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434
756,Am,an,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
757,dreizehnten,dreizehnter,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
758,Dezember,Dezember,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
759,hast,haben,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
760,du,du,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
761,keinen,kein,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
762,Eintrag,Eintrag,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849
763,Alexa,Alexa,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
764,bitte,bitte,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
765,erstelle,erstelle,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
766,mir,mir,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
767,einen,ein,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
768,Eintrag,Eintrag,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
769,um,um,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
770,neun,neun,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
771,Uhr,Uhr,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
772,am,an,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
773,dreizehnten,dreizehnter,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
774,Dezember,Dezember,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833
775,Klar,Klar,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
776,und,und,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
777,wie,wie,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
778,soll,sollen,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
779,der,der,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
780,Termin,Termin,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
781,heißen,heißen,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443
782,Lerngruppe,Lerngruppe,S,8,9,no,Dummy_participant_2,Quiz,83.232353,85.123232
783,mit,mit,S,8,9,no,Dummy_participant_2,Quiz,83.232353,85.123232
784,Peter,Peter,S,8,9,no,Dummy_participant_2,Quiz,83.232353,85.123232
785,Alles,Alles,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
786,klar,klar,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
787,dein,der,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
788,Termin,Termin,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
789,am,an,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
790,dreizehnten,dreizehnter,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
791,Dezember,Dezember,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
792,um,um,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
793,neun,neun,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
794,Uhr,Uhr,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
795,namens,namens,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
796,Lerngruppe,Lerngruppe,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
797,mit,mit,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
798,Peter,Peter,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
799,ist,sein,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
800,eingetragen,eintragen,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834
801,Hallo,Hallo,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
802,wie,wie,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
803,sieht,sehen,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
804,mein,mein,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
805,Kalender,Kalender,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
806,am,an,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
807,zwölften,zwölf,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
808,zwölften,zwölf,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
809,aus,aus,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
810,Die,der,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
811,Termine,Termin,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
812,am,an,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
813,Montag,Montag,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
814,den,der,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
815,zwölften,zwölf,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
816,Dezember,Dezember,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
817,sehen,sehen,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
818,wie,wie,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
819,folgt,folgen,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
820,aus,aus,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
821,Und,und,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
822,wie,wie,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
823,sehen,sehen,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
824,meine,mein,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
825,Termine,Termin,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
826,am,an,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
827,dreizehnten,dreizehnter,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
828,zwölften,zwölf,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
829,aus,aus,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
830,Alexa,Alexa,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
831,wie,wie,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
832,sehen,sehen,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
833,meine,mein,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
834,Termine,Termin,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
835,am,an,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
836,dreizehnten,dreizehnter,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
837,Dezember,Dezember,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
838,aus,aus,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
839,Tut,Tut,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
840,mir,mir,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
841,leid,leid,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
842,das,der,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
843,habe,haben,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
844,ich,ich,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
845,nicht,nicht,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
846,verstanden,verstehen,A,9,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
847,Alexa,Alexa,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
848,wie,wie,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
849,sehen,sehen,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
850,meine,mein,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
851,Termine,Termin,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
852,am,an,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
853,dreizehnten,dreizehnter,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
854,Dezember,Dezember,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
855,aus,aus,S,9,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
856,Am,an,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
857,dreizehnten,dreizehnter,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
858,Dezember,Dezember,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
859,hast,haben,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
860,du,du,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
861,keinen,kein,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
862,Eintrag,Eintrag,A,9,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
863,Alexa,Alexa,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
864,bitte,bitte,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
865,erstelle,erstelle,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
866,mir,mir,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
867,einen,ein,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
868,Eintrag,Eintrag,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
869,um,um,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
870,neun,neun,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
871,Uhr,Uhr,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
872,am,an,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
873,dreizehnten,dreizehnter,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
874,Dezember,Dezember,S,9,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
875,Klar,Klar,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
876,und,und,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
877,wie,wie,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
878,soll,sollen,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
879,der,der,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
880,Termin,Termin,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
881,heißen,heißen,A,9,8,no,Dummy_participant_3,Calendar,74.454543,82.343443
882,Lerngruppe,Lerngruppe,S,9,9,no,Dummy_participant_3,Calendar,83.232353,85.123232
883,mit,mit,S,9,9,no,Dummy_participant_3,Calendar,83.232353,85.123232
884,Peter,Peter,S,9,9,no,Dummy_participant_3,Calendar,83.232353,85.123232
885,Alles,Alles,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
886,klar,klar,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
887,dein,der,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
888,Termin,Termin,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
889,am,an,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
890,dreizehnten,dreizehnter,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
891,Dezember,Dezember,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
892,um,um,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
893,neun,neun,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
894,Uhr,Uhr,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
895,namens,namens,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
896,Lerngruppe,Lerngruppe,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
897,mit,mit,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
898,Peter,Peter,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
899,ist,sein,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
900,eingetragen,eintragen,A,9,10,no,Dummy_participant_3,Calendar,87.353452,99.394834
901,Hallo,Hallo,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
902,wie,wie,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
903,sieht,sehen,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
904,mein,mein,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
905,Kalender,Kalender,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
906,am,an,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
907,zwölften,zwölf,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
908,zwölften,zwölf,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
909,aus,aus,S,10,1,no,Dummy_participant_3,Calendar,0.0,7.3245324
910,Die,der,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
911,Termine,Termin,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
912,am,an,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
913,Montag,Montag,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
914,den,der,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
915,zwölften,zwölf,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
916,Dezember,Dezember,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
917,sehen,sehen,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
918,wie,wie,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
919,folgt,folgen,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
920,aus,aus,A,10,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745
921,Und,und,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
922,wie,wie,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
923,sehen,sehen,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
924,meine,mein,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
925,Termine,Termin,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
926,am,an,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
927,dreizehnten,dreizehnter,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
928,zwölften,zwölf,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
929,aus,aus,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
930,Alexa,Alexa,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
931,wie,wie,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
932,sehen,sehen,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
933,meine,mein,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
934,Termine,Termin,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
935,am,an,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
936,dreizehnten,dreizehnter,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
937,Dezember,Dezember,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
938,aus,aus,S,10,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438
939,Tut,Tut,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
940,mir,mir,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
941,leid,leid,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
942,das,der,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
943,habe,haben,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
944,ich,ich,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
945,nicht,nicht,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
946,verstanden,verstehen,A,10,4,no,Dummy_participant_3,Calendar,35.837458,44.283473
947,Alexa,Alexa,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
948,wie,wie,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
949,sehen,sehen,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
950,meine,mein,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
951,Termine,Termin,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
952,am,an,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
953,dreizehnten,dreizehnter,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
954,Dezember,Dezember,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
955,aus,aus,S,10,5,no,Dummy_participant_3,Calendar,46.287383,56.343434
956,Am,an,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
957,dreizehnten,dreizehnter,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
958,Dezember,Dezember,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
959,hast,haben,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
960,du,du,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
961,keinen,kein,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
962,Eintrag,Eintrag,A,10,6,no,Dummy_participant_3,Calendar,57.568956,68.349849
963,Alexa,Alexa,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
964,bitte,bitte,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
965,erstelle,erstelle,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
966,mir,mir,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
967,einen,ein,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
968,Eintrag,Eintrag,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
969,um,um,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
970,neun,neun,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
971,Uhr,Uhr,S,10,7,no,Dummy_participant_3,Calendar,69.344344,72.239833
