,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,persistence_unigrams_lemma,persistence_bigrams_lemma,persistence_trigrams_lemma,persistence_quadrigrams_lemma,alternating_dez_zwoelf
557,Dezember,dezember,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,FPP_Dezember,,,,
558,hast,haben,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,,,,,
559,du,du,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,,,,,
560,keinen,kein,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,,,,,
561,Eintrag,eintrag,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,FPP_Eintrag,,,,
562,Alexa,alexa,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,
563,bitte,bitte,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,
564,erstelle,erstelle,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,
565,mir,mir,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,SPP_mir,,,,
566,einen,ein,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,
567,Eintrag,eintrag,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,SPP_Eintrag,,,,
568,um,um,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,
569,neun,neun,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,
570,Uhr,uhr,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,
571,am,an,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,
572,dreizehnten,dreizehnter,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,
573,Dezember,dezember,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,SPP_Dezember,,,,
574,Klar,klar,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,
575,und,und,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,
576,wie,wie,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,
577,soll,sollen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,
578,der,der,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,
579,Termin,termin,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,
580,heißen,heißen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,
581,Lerngruppe,lerngruppe,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,,,,,
582,mit,mit,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,,,,,
583,Peter,peter,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,,,,,
584,Alles,alles,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
585,klar,klar,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
586,dein,der,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
587,Termin,termin,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
588,am,an,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
589,dreizehnten,dreizehnter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
590,Dezember,dezember,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
591,um,um,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
592,neun,neun,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
593,Uhr,uhr,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
594,namens,namens,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
595,Lerngruppe,lerngruppe,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
596,mit,mit,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
597,Peter,peter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
598,ist,sein,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
599,eingetragen,eintragen,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,
600,Hallo,hallo,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
601,wie,wie,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
602,sieht,sehen,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
603,mein,mein,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
604,Kalender,kalender,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
605,am,an,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
606,zwölften,zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
607,zwölften,zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
608,aus,aus,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
609,Die,der,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
610,Termine,termin,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,
611,am,an,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,FPP_end_Termin an,,,
612,Montag,montag,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
613,den,der,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
614,zwölften,zwölf,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
615,Dezember,dezember,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,FPP_Dezember,,,,yes
616,sehen,sehen,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
617,wie,wie,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
618,folgt,folgen,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
619,aus,aus,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
620,Und,und,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
621,wie,wie,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
622,sehen,sehen,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
623,meine,mein,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
624,Termine,termin,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,
625,am,an,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,
626,dreizehnten,dreizehnter,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
627,zwölften,zwölf,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
628,aus,aus,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
629,Alexa,alexa,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
630,wie,wie,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
631,sehen,sehen,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
632,meine,mein,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
633,Termine,termin,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,
634,am,an,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,
635,dreizehnten,dreizehnter,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
636,Dezember,dezember,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Dezember,,,,
637,aus,aus,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
638,Tut,tut,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
639,mir,mir,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,FPP_mir,,,,
640,leid,leid,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
641,das,der,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
642,habe,haben,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
643,ich,ich,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
644,nicht,nicht,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
645,verstanden,verstehen,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
646,Alexa,alexa,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
647,wie,wie,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
648,sehen,sehen,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
649,meine,mein,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
650,Termine,termin,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,
651,am,an,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,SPP_end_Termin an,,,
652,dreizehnten,dreizehnter,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
653,Dezember,dezember,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,SPP_Dezember,,,,
654,aus,aus,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
655,Am,an,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
656,dreizehnten,dreizehnter,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
657,Dezember,dezember,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,FPP_Dezember,,,,
658,hast,haben,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
659,du,du,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
660,keinen,kein,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
661,Eintrag,eintrag,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,FPP_Eintrag,,,,
662,Alexa,alexa,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
663,bitte,bitte,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
664,erstelle,erstelle,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
665,mir,mir,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_mir,,,,
666,einen,ein,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
667,Eintrag,eintrag,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_Eintrag,,,,
668,um,um,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
669,neun,neun,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
670,Uhr,uhr,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
671,am,an,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
672,dreizehnten,dreizehnter,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
673,Dezember,dezember,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_Dezember,,,,
674,Klar,klar,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
675,und,und,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
676,wie,wie,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
677,soll,sollen,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
678,der,der,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
679,Termin,termin,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
680,heißen,heißen,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
681,Lerngruppe,lerngruppe,S,7,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,
682,mit,mit,S,7,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,
683,Peter,peter,S,7,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,
684,Alles,alles,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
685,klar,klar,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
686,dein,der,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
687,Termin,termin,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
688,am,an,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
689,dreizehnten,dreizehnter,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
690,Dezember,dezember,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
691,um,um,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
692,neun,neun,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
693,Uhr,uhr,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
694,namens,namens,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
695,Lerngruppe,lerngruppe,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
696,mit,mit,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
697,Peter,peter,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
698,ist,sein,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
699,eingetragen,eintragen,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
700,Hallo,hallo,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
701,wie,wie,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
702,sieht,sehen,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
703,mein,mein,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
704,Kalender,kalender,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
705,am,an,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
706,zwölften,zwölf,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
707,zwölften,zwölf,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
708,aus,aus,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,
709,Die,der,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
710,Termine,termin,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,
711,am,an,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,FPP_end_Termin an,,,
712,Montag,montag,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
713,den,der,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
714,zwölften,zwölf,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
715,Dezember,dezember,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,FPP_Dezember,,,,yes
716,sehen,sehen,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
717,wie,wie,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
718,folgt,folgen,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
719,aus,aus,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,
720,Und,und,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
721,wie,wie,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
722,sehen,sehen,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
723,meine,mein,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
724,Termine,termin,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,
725,am,an,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,
726,dreizehnten,dreizehnter,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
727,zwölften,zwölf,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
728,aus,aus,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
729,Alexa,alexa,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
730,wie,wie,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
731,sehen,sehen,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
732,meine,mein,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
733,Termine,termin,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,
734,am,an,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,
735,dreizehnten,dreizehnter,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
736,Dezember,dezember,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Dezember,,,,
737,aus,aus,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,
738,Tut,tut,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
739,mir,mir,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,FPP_mir,,,,
740,leid,leid,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
741,das,der,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
742,habe,haben,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
743,ich,ich,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
744,nicht,nicht,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
745,verstanden,verstehen,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,
746,Alexa,alexa,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
747,wie,wie,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
748,sehen,sehen,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
749,meine,mein,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
750,Termine,termin,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,
751,am,an,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,SPP_end_Termin an,,,
752,dreizehnten,dreizehnter,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
753,Dezember,dezember,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,SPP_Dezember,,,,
754,aus,aus,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,
755,Am,an,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
756,dreizehnten,dreizehnter,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
757,Dezember,dezember,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,FPP_Dezember,,,,
758,hast,haben,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
759,du,du,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
760,keinen,kein,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,
761,Eintrag,eintrag,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,FPP_Eintrag,,,,
762,Alexa,alexa,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
763,bitte,bitte,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
764,erstelle,erstelle,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
765,mir,mir,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_mir,,,,
766,einen,ein,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
767,Eintrag,eintrag,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_Eintrag,,,,
768,um,um,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
769,neun,neun,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
770,Uhr,uhr,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
771,am,an,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
772,dreizehnten,dreizehnter,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,
773,Dezember,dezember,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_Dezember,,,,
774,Klar,klar,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
775,und,und,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
776,wie,wie,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
777,soll,sollen,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
778,der,der,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
779,Termin,termin,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
780,heißen,heißen,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,
781,Lerngruppe,lerngruppe,S,8,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,
782,mit,mit,S,8,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,
783,Peter,peter,S,8,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,
784,Alles,alles,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
785,klar,klar,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
786,dein,der,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
787,Termin,termin,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
788,am,an,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
789,dreizehnten,dreizehnter,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
790,Dezember,dezember,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
791,um,um,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
792,neun,neun,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
793,Uhr,uhr,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
794,namens,namens,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
795,Lerngruppe,lerngruppe,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
796,mit,mit,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
797,Peter,peter,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
798,ist,sein,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
799,eingetragen,eintragen,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,
800,Hallo,hallo,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,
801,wie,wie,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,
802,sieht,sehen,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,
803,mein,mein,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,
804,Kalender,kalender,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,
805,am,an,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,
806,zwölften,zwölf,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
807,zwölften,zwölf,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,
808,aus,aus,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,
809,Die,der,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,
810,Termine,termin,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,
811,am,an,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,FPP_end_Termin an,,,
812,Montag,montag,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,
813,den,der,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,
814,zwölften,zwölf,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
815,Dezember,dezember,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,FPP_Dezember,,,,yes
816,sehen,sehen,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,
817,wie,wie,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,
818,folgt,folgen,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,
819,aus,aus,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,
820,Und,und,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
821,wie,wie,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
822,sehen,sehen,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
823,meine,mein,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
824,Termine,termin,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,
825,am,an,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,
826,dreizehnten,dreizehnter,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
827,zwölften,zwölf,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
828,aus,aus,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
829,Alexa,alexa,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
830,wie,wie,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
831,sehen,sehen,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
832,meine,mein,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
833,Termine,termin,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,
834,am,an,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,SPP_end_Termin an,,,
835,dreizehnten,dreizehnter,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,
836,Dezember,dezember,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,SPP_Dezember,,,,
