,word,lemma,speaker,interaction_id,turn_id,merged,participant_id,setting,start,end,persistence_unigrams_lemma,persistence_bigrams_lemma,persistence_trigrams_lemma,persistence_quadrigrams_lemma,DEZEMBER
546,Alexa,alexa,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,,,,,no
547,wie,wie,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,,,,,no
548,sehen,sehen,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,,,,,no
549,meine,mein,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,,,,,no
550,Termine,termin,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,no
551,am,an,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,,SPP_end_Termin an,,,no
552,dreizehnten,dreizehnter,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,,,,,no
553,Dezember,dezember,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,SPP_Dezember,,,,yes
554,aus,aus,S,6,5,no,Dummy_participant_2,Calendar,46.287383,56.343434,,,,,no
555,Am,an,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,,,,,no
556,dreizehnten,dreizehnter,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,,,,,no
557,Dezember,dezember,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,FPP_Dezember,,,,yes
558,hast,haben,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,,,,,no
559,du,du,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,,,,,no
560,keinen,kein,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,,,,,no
561,Eintrag,eintrag,A,6,6,no,Dummy_participant_2,Calendar,57.568956,68.349849,FPP_Eintrag,,,,no
562,Alexa,alexa,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,no
563,bitte,bitte,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,no
564,erstelle,erstelle,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,no
565,mir,mir,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,SPP_mir,,,,no
566,einen,ein,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,no
567,Eintrag,eintrag,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,SPP_Eintrag,,,,no
568,um,um,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,no
569,neun,neun,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,no
570,Uhr,uhr,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,no
571,am,an,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,no
572,dreizehnten,dreizehnter,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,,,,,no
573,Dezember,dezember,S,6,7,no,Dummy_participant_2,Calendar,69.344344,72.239833,SPP_Dezember,,,,yes
574,Klar,klar,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,no
575,und,und,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,no
576,wie,wie,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,no
577,soll,sollen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,no
578,der,der,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,no
579,Termin,termin,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,no
580,heißen,heißen,A,6,8,no,Dummy_participant_2,Calendar,74.454543,82.343443,,,,,no
581,Lerngruppe,lerngruppe,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,,,,,no
582,mit,mit,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,,,,,no
583,Peter,peter,S,6,9,no,Dummy_participant_2,Calendar,83.232353,85.123232,,,,,no
584,Alles,alles,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
585,klar,klar,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
586,dein,der,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
587,Termin,termin,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
588,am,an,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
589,dreizehnten,dreizehnter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
590,Dezember,dezember,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,yes
591,um,um,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
592,neun,neun,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
593,Uhr,uhr,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
594,namens,namens,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
595,Lerngruppe,lerngruppe,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
596,mit,mit,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
597,Peter,peter,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
598,ist,sein,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
599,eingetragen,eintragen,A,6,10,no,Dummy_participant_2,Calendar,87.353452,99.394834,,,,,no
600,Hallo,hallo,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
601,wie,wie,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
602,sieht,sehen,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
603,mein,mein,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
604,Kalender,kalender,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
605,am,an,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
606,zwölften,zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
607,zwölften,zwölf,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,yes
608,aus,aus,S,7,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
609,Die,der,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
610,Termine,termin,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,no
611,am,an,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,FPP_end_Termin an,,,no
612,Montag,montag,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
613,den,der,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
614,zwölften,zwölf,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
615,Dezember,dezember,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,FPP_Dezember,,,,yes
616,sehen,sehen,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
617,wie,wie,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
618,folgt,folgen,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
619,aus,aus,A,7,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
620,Und,und,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
621,wie,wie,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
622,sehen,sehen,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
623,meine,mein,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
624,Termine,termin,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
625,am,an,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,no
626,dreizehnten,dreizehnter,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
627,zwölften,zwölf,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,yes
628,aus,aus,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
629,Alexa,alexa,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
630,wie,wie,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
631,sehen,sehen,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
632,meine,mein,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
633,Termine,termin,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
634,am,an,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,no
635,dreizehnten,dreizehnter,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
636,Dezember,dezember,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Dezember,,,,yes
637,aus,aus,S,7,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
638,Tut,tut,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
639,mir,mir,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,FPP_mir,,,,no
640,leid,leid,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
641,das,der,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
642,habe,haben,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
643,ich,ich,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
644,nicht,nicht,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
645,verstanden,verstehen,A,7,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
646,Alexa,alexa,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
647,wie,wie,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
648,sehen,sehen,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
649,meine,mein,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
650,Termine,termin,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,no
651,am,an,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,SPP_end_Termin an,,,no
652,dreizehnten,dreizehnter,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
653,Dezember,dezember,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,SPP_Dezember,,,,yes
654,aus,aus,S,7,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
655,Am,an,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
656,dreizehnten,dreizehnter,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
657,Dezember,dezember,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,FPP_Dezember,,,,yes
658,hast,haben,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
659,du,du,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
660,keinen,kein,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
661,Eintrag,eintrag,A,7,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,FPP_Eintrag,,,,no
662,Alexa,alexa,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
663,bitte,bitte,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
664,erstelle,erstelle,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
665,mir,mir,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_mir,,,,no
666,einen,ein,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
667,Eintrag,eintrag,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_Eintrag,,,,no
668,um,um,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
669,neun,neun,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
670,Uhr,uhr,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
671,am,an,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
672,dreizehnten,dreizehnter,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
673,Dezember,dezember,S,7,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_Dezember,,,,yes
674,Klar,klar,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
675,und,und,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
676,wie,wie,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
677,soll,sollen,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
678,der,der,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
679,Termin,termin,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
680,heißen,heißen,A,7,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
681,Lerngruppe,lerngruppe,S,7,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,no
682,mit,mit,S,7,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,no
683,Peter,peter,S,7,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,no
684,Alles,alles,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
685,klar,klar,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
686,dein,der,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
687,Termin,termin,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
688,am,an,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
689,dreizehnten,dreizehnter,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
690,Dezember,dezember,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,yes
691,um,um,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
692,neun,neun,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
693,Uhr,uhr,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
694,namens,namens,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
695,Lerngruppe,lerngruppe,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
696,mit,mit,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
697,Peter,peter,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
698,ist,sein,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
699,eingetragen,eintragen,A,7,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
700,Hallo,hallo,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
701,wie,wie,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
702,sieht,sehen,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
703,mein,mein,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
704,Kalender,kalender,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
705,am,an,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
706,zwölften,zwölf,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
707,zwölften,zwölf,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,yes
708,aus,aus,S,8,1,no,Dummy_participant_2,Quiz,0.0,7.3245324,,,,,no
709,Die,der,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
710,Termine,termin,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,no
711,am,an,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,FPP_end_Termin an,,,no
712,Montag,montag,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
713,den,der,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
714,zwölften,zwölf,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
715,Dezember,dezember,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,FPP_Dezember,,,,yes
716,sehen,sehen,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
717,wie,wie,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
718,folgt,folgen,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
719,aus,aus,A,8,2,no,Dummy_participant_2,Quiz,8.3748653,12.348745,,,,,no
720,Und,und,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
721,wie,wie,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
722,sehen,sehen,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
723,meine,mein,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
724,Termine,termin,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
725,am,an,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,no
726,dreizehnten,dreizehnter,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
727,zwölften,zwölf,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,yes
728,aus,aus,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
729,Alexa,alexa,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
730,wie,wie,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
731,sehen,sehen,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
732,meine,mein,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
733,Termine,termin,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Termin,SPP_start_Termin an,,,no
734,am,an,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,SPP_end_Termin an,,,no
735,dreizehnten,dreizehnter,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
736,Dezember,dezember,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,SPP_Dezember,,,,yes
737,aus,aus,S,8,3,yes,Dummy_participant_2,Quiz,15.945894,32.837438,,,,,no
738,Tut,tut,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
739,mir,mir,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,FPP_mir,,,,no
740,leid,leid,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
741,das,der,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
742,habe,haben,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
743,ich,ich,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
744,nicht,nicht,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
745,verstanden,verstehen,A,8,4,no,Dummy_participant_2,Quiz,35.837458,44.283473,,,,,no
746,Alexa,alexa,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
747,wie,wie,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
748,sehen,sehen,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
749,meine,mein,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
750,Termine,termin,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,SPP_Termin,SPP_start_Termin an,,,no
751,am,an,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,SPP_end_Termin an,,,no
752,dreizehnten,dreizehnter,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
753,Dezember,dezember,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,SPP_Dezember,,,,yes
754,aus,aus,S,8,5,no,Dummy_participant_2,Quiz,46.287383,56.343434,,,,,no
755,Am,an,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
756,dreizehnten,dreizehnter,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
757,Dezember,dezember,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,FPP_Dezember,,,,yes
758,hast,haben,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
759,du,du,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
760,keinen,kein,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,,,,,no
761,Eintrag,eintrag,A,8,6,no,Dummy_participant_2,Quiz,57.568956,68.349849,FPP_Eintrag,,,,no
762,Alexa,alexa,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
763,bitte,bitte,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
764,erstelle,erstelle,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
765,mir,mir,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_mir,,,,no
766,einen,ein,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
767,Eintrag,eintrag,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_Eintrag,,,,no
768,um,um,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
769,neun,neun,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
770,Uhr,uhr,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
771,am,an,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
772,dreizehnten,dreizehnter,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,,,,,no
773,Dezember,dezember,S,8,7,no,Dummy_participant_2,Quiz,69.344344,72.239833,SPP_Dezember,,,,yes
774,Klar,klar,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
775,und,und,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
776,wie,wie,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
777,soll,sollen,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
778,der,der,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
779,Termin,termin,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
780,heißen,heißen,A,8,8,no,Dummy_participant_2,Quiz,74.454543,82.343443,,,,,no
781,Lerngruppe,lerngruppe,S,8,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,no
782,mit,mit,S,8,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,no
783,Peter,peter,S,8,9,no,Dummy_participant_2,Quiz,83.232353,85.123232,,,,,no
784,Alles,alles,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
785,klar,klar,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
786,dein,der,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
787,Termin,termin,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
788,am,an,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
789,dreizehnten,dreizehnter,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
790,Dezember,dezember,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,yes
791,um,um,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
792,neun,neun,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
793,Uhr,uhr,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
794,namens,namens,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
795,Lerngruppe,lerngruppe,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
796,mit,mit,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
797,Peter,peter,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
798,ist,sein,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
799,eingetragen,eintragen,A,8,10,no,Dummy_participant_2,Quiz,87.353452,99.394834,,,,,no
800,Hallo,hallo,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
801,wie,wie,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
802,sieht,sehen,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
803,mein,mein,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
804,Kalender,kalender,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
805,am,an,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
806,zwölften,zwölf,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
807,zwölften,zwölf,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,yes
808,aus,aus,S,9,1,no,Dummy_participant_3,Calendar,0.0,7.3245324,,,,,no
809,Die,der,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
810,Termine,termin,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,FPP_Termin,FPP_start_Termin an,,,no
811,am,an,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,FPP_end_Termin an,,,no
812,Montag,montag,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
813,den,der,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
814,zwölften,zwölf,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
815,Dezember,dezember,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,FPP_Dezember,,,,yes
816,sehen,sehen,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
817,wie,wie,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
818,folgt,folgen,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
819,aus,aus,A,9,2,no,Dummy_participant_3,Calendar,8.3748653,12.348745,,,,,no
820,Und,und,S,9,3,yes,Dummy_participant_3,Calendar,15.945894,32.837438,,,,,no
